Date,lmp,node
3/19/2021 11:00:00 AM,24.84,MS.HUB
3/19/2021 11:00:00 AM,26.63,TEXAS.HUB
3/19/2021 12:00:00 PM,23.86,ARKANSAS.HUB
3/19/2021 12:00:00 PM,25.55,ILLINOIS.HUB
3/19/2021 12:00:00 PM,29.49,INDIANA.HUB
3/19/2021 12:00:00 PM,24.77,LOUISIANA.HUB
3/19/2021 12:00:00 PM,26.06,MICHIGAN.HUB
3/19/2021 12:00:00 PM,20.31,MINN.HUB
3/19/2021 12:00:00 PM,23.48,MS.HUB
3/19/2021 12:00:00 PM,25.16,TEXAS.HUB
3/19/2021 1:00:00 PM,23.07,ARKANSAS.HUB
3/19/2021 1:00:00 PM,23.38,ILLINOIS.HUB
3/19/2021 1:00:00 PM,26.35,INDIANA.HUB
3/19/2021 1:00:00 PM,24.31,LOUISIANA.HUB
3/19/2021 1:00:00 PM,24.57,MICHIGAN.HUB
3/19/2021 1:00:00 PM,20.05,MINN.HUB
3/19/2021 1:00:00 PM,23.26,MS.HUB
3/19/2021 1:00:00 PM,24.02,TEXAS.HUB
3/19/2021 2:00:00 PM,22.97,ARKANSAS.HUB
3/19/2021 2:00:00 PM,22.95,ILLINOIS.HUB
3/19/2021 2:00:00 PM,24.60,INDIANA.HUB
3/19/2021 2:00:00 PM,23.16,LOUISIANA.HUB
3/19/2021 2:00:00 PM,23.65,MICHIGAN.HUB
3/19/2021 2:00:00 PM,18.19,MINN.HUB
3/19/2021 2:00:00 PM,22.59,MS.HUB
3/19/2021 2:00:00 PM,23.63,TEXAS.HUB
3/19/2021 3:00:00 PM,22.62,ARKANSAS.HUB
3/19/2021 3:00:00 PM,23.20,ILLINOIS.HUB
3/19/2021 3:00:00 PM,25.22,INDIANA.HUB
3/19/2021 3:00:00 PM,23.18,LOUISIANA.HUB
3/19/2021 3:00:00 PM,23.96,MICHIGAN.HUB
3/19/2021 3:00:00 PM,17.29,MINN.HUB
3/19/2021 3:00:00 PM,22.31,MS.HUB
3/19/2021 3:00:00 PM,23.26,TEXAS.HUB
3/19/2021 4:00:00 PM,22.56,ARKANSAS.HUB
3/19/2021 4:00:00 PM,23.17,ILLINOIS.HUB
3/19/2021 4:00:00 PM,25.19,INDIANA.HUB
3/19/2021 4:00:00 PM,23.09,LOUISIANA.HUB
3/19/2021 4:00:00 PM,23.99,MICHIGAN.HUB
3/19/2021 4:00:00 PM,16.64,MINN.HUB
3/19/2021 4:00:00 PM,22.22,MS.HUB
3/19/2021 4:00:00 PM,23.19,TEXAS.HUB
3/19/2021 5:00:00 PM,22.66,ARKANSAS.HUB
3/19/2021 5:00:00 PM,23.45,ILLINOIS.HUB
3/19/2021 5:00:00 PM,25.39,INDIANA.HUB
3/19/2021 5:00:00 PM,23.26,LOUISIANA.HUB
3/19/2021 5:00:00 PM,24.44,MICHIGAN.HUB
3/19/2021 5:00:00 PM,14.71,MINN.HUB
3/19/2021 5:00:00 PM,22.41,MS.HUB
3/19/2021 5:00:00 PM,23.55,TEXAS.HUB
3/19/2021 6:00:00 PM,23.78,ARKANSAS.HUB
3/19/2021 6:00:00 PM,25.25,ILLINOIS.HUB
3/19/2021 6:00:00 PM,28.00,INDIANA.HUB
3/19/2021 6:00:00 PM,24.63,LOUISIANA.HUB
3/19/2021 6:00:00 PM,26.34,MICHIGAN.HUB
3/19/2021 6:00:00 PM,15.26,MINN.HUB
3/19/2021 6:00:00 PM,23.39,MS.HUB
3/19/2021 6:00:00 PM,25.16,TEXAS.HUB
3/19/2021 7:00:00 PM,26.21,ARKANSAS.HUB
3/19/2021 7:00:00 PM,26.43,ILLINOIS.HUB
3/19/2021 7:00:00 PM,29.67,INDIANA.HUB
3/19/2021 7:00:00 PM,27.65,LOUISIANA.HUB
3/19/2021 7:00:00 PM,28.13,MICHIGAN.HUB
3/19/2021 7:00:00 PM,16.01,MINN.HUB
3/19/2021 7:00:00 PM,26.41,MS.HUB
3/19/2021 7:00:00 PM,27.94,TEXAS.HUB
3/19/2021 8:00:00 PM,24.30,ILLINOIS.HUB
3/19/2021 8:00:00 PM,25.37,ARKANSAS.HUB
3/19/2021 8:00:00 PM,27.29,INDIANA.HUB
3/19/2021 8:00:00 PM,25.87,LOUISIANA.HUB
3/19/2021 8:00:00 PM,24.79,MICHIGAN.HUB
3/19/2021 8:00:00 PM,14.20,MINN.HUB
3/19/2021 8:00:00 PM,24.53,MS.HUB
3/19/2021 8:00:00 PM,26.76,TEXAS.HUB
3/19/2021 9:00:00 PM,23.94,ARKANSAS.HUB
3/19/2021 9:00:00 PM,22.70,ILLINOIS.HUB
3/19/2021 9:00:00 PM,24.68,INDIANA.HUB
3/19/2021 9:00:00 PM,24.54,LOUISIANA.HUB
3/19/2021 9:00:00 PM,22.64,MICHIGAN.HUB
3/19/2021 9:00:00 PM,13.36,MINN.HUB
3/19/2021 9:00:00 PM,23.57,MS.HUB
3/19/2021 9:00:00 PM,25.66,TEXAS.HUB
3/19/2021 10:00:00 PM,23.12,ARKANSAS.HUB
3/19/2021 10:00:00 PM,20.44,ILLINOIS.HUB
3/19/2021 10:00:00 PM,22.45,INDIANA.HUB
3/19/2021 10:00:00 PM,24.13,LOUISIANA.HUB
3/19/2021 10:00:00 PM,21.85,MICHIGAN.HUB
3/19/2021 10:00:00 PM,12.43,MINN.HUB
3/19/2021 10:00:00 PM,23.17,MS.HUB
3/19/2021 10:00:00 PM,23.64,TEXAS.HUB
3/19/2021 11:00:00 PM,22.41,ARKANSAS.HUB
3/19/2021 11:00:00 PM,19.62,ILLINOIS.HUB
3/19/2021 11:00:00 PM,21.36,INDIANA.HUB
3/19/2021 11:00:00 PM,23.01,LOUISIANA.HUB
3/19/2021 11:00:00 PM,20.60,MICHIGAN.HUB
3/19/2021 11:00:00 PM,10.18,MINN.HUB
3/19/2021 11:00:00 PM,22.13,MS.HUB
3/19/2021 11:00:00 PM,23.22,TEXAS.HUB
3/20/2021 12:00:00 AM,21.96,ARKANSAS.HUB
3/20/2021 12:00:00 AM,19.57,ILLINOIS.HUB
3/20/2021 12:00:00 AM,21.65,INDIANA.HUB
3/20/2021 12:00:00 AM,22.24,LOUISIANA.HUB
3/20/2021 12:00:00 AM,19.98,MICHIGAN.HUB
3/20/2021 12:00:00 AM,10.94,MINN.HUB
3/20/2021 12:00:00 AM,21.35,MS.HUB
3/20/2021 12:00:00 AM,21.60,TEXAS.HUB
3/20/2021 1:00:00 AM,21.94,ARKANSAS.HUB
3/20/2021 1:00:00 AM,20.40,ILLINOIS.HUB
3/20/2021 1:00:00 AM,21.51,INDIANA.HUB
3/20/2021 1:00:00 AM,22.30,LOUISIANA.HUB
3/20/2021 1:00:00 AM,20.16,MICHIGAN.HUB
3/20/2021 1:00:00 AM,10.44,MINN.HUB
3/20/2021 1:00:00 AM,21.44,MS.HUB
3/20/2021 1:00:00 AM,21.72,TEXAS.HUB
3/20/2021 2:00:00 AM,21.87,ARKANSAS.HUB
3/20/2021 2:00:00 AM,19.81,ILLINOIS.HUB
3/20/2021 2:00:00 AM,21.53,INDIANA.HUB
3/20/2021 2:00:00 AM,22.22,LOUISIANA.HUB
3/20/2021 2:00:00 AM,20.76,MICHIGAN.HUB
3/20/2021 2:00:00 AM,10.34,MINN.HUB
3/20/2021 2:00:00 AM,21.44,MS.HUB
3/20/2021 2:00:00 AM,21.51,TEXAS.HUB
3/20/2021 3:00:00 AM,22.23,ARKANSAS.HUB
3/20/2021 3:00:00 AM,20.61,ILLINOIS.HUB
3/20/2021 3:00:00 AM,22.03,INDIANA.HUB
3/20/2021 3:00:00 AM,22.57,LOUISIANA.HUB
3/20/2021 3:00:00 AM,21.39,MICHIGAN.HUB
3/20/2021 3:00:00 AM,10.26,MINN.HUB
3/20/2021 3:00:00 AM,21.74,MS.HUB
3/20/2021 3:00:00 AM,21.89,TEXAS.HUB
3/20/2021 4:00:00 AM,22.98,ARKANSAS.HUB
3/20/2021 4:00:00 AM,23.78,ILLINOIS.HUB
3/20/2021 4:00:00 AM,23.06,INDIANA.HUB
3/20/2021 4:00:00 AM,22.77,LOUISIANA.HUB
3/20/2021 4:00:00 AM,21.59,MICHIGAN.HUB
3/20/2021 4:00:00 AM,10.60,MINN.HUB
3/20/2021 4:00:00 AM,21.76,MS.HUB
3/20/2021 4:00:00 AM,22.39,TEXAS.HUB
3/20/2021 5:00:00 AM,25.55,ARKANSAS.HUB
3/20/2021 5:00:00 AM,22.46,ILLINOIS.HUB
3/20/2021 5:00:00 AM,24.89,INDIANA.HUB
3/20/2021 5:00:00 AM,24.26,LOUISIANA.HUB
3/20/2021 5:00:00 AM,24.13,MICHIGAN.HUB
3/20/2021 5:00:00 AM,12.15,MINN.HUB
3/20/2021 5:00:00 AM,23.26,MS.HUB
3/20/2021 5:00:00 AM,24.04,TEXAS.HUB
3/20/2021 6:00:00 AM,26.80,ARKANSAS.HUB
3/20/2021 6:00:00 AM,33.45,ILLINOIS.HUB
3/20/2021 6:00:00 AM,32.30,INDIANA.HUB
3/20/2021 6:00:00 AM,28.47,LOUISIANA.HUB
3/20/2021 6:00:00 AM,27.31,MICHIGAN.HUB
3/20/2021 6:00:00 AM,13.54,MINN.HUB
3/20/2021 6:00:00 AM,26.14,MS.HUB
3/20/2021 6:00:00 AM,26.80,TEXAS.HUB
3/20/2021 7:00:00 AM,27.57,ARKANSAS.HUB
3/20/2021 7:00:00 AM,35.00,ILLINOIS.HUB
3/20/2021 7:00:00 AM,34.61,INDIANA.HUB
3/20/2021 7:00:00 AM,27.98,LOUISIANA.HUB
3/20/2021 7:00:00 AM,28.43,MICHIGAN.HUB
3/20/2021 7:00:00 AM,13.84,MINN.HUB
3/20/2021 7:00:00 AM,26.45,MS.HUB
3/20/2021 7:00:00 AM,28.46,TEXAS.HUB
3/20/2021 8:00:00 AM,34.47,ILLINOIS.HUB
3/20/2021 8:00:00 AM,28.29,ARKANSAS.HUB
3/20/2021 8:00:00 AM,32.74,INDIANA.HUB
3/20/2021 8:00:00 AM,29.14,LOUISIANA.HUB
3/20/2021 8:00:00 AM,28.27,MICHIGAN.HUB
3/20/2021 8:00:00 AM,14.03,MINN.HUB
3/20/2021 8:00:00 AM,26.98,MS.HUB
3/20/2021 8:00:00 AM,30.26,TEXAS.HUB
3/20/2021 9:00:00 AM,26.85,ARKANSAS.HUB
3/20/2021 9:00:00 AM,34.00,ILLINOIS.HUB
3/20/2021 9:00:00 AM,31.54,INDIANA.HUB
3/20/2021 9:00:00 AM,27.90,LOUISIANA.HUB
3/20/2021 9:00:00 AM,28.61,MICHIGAN.HUB
3/20/2021 9:00:00 AM,13.68,MINN.HUB
3/20/2021 9:00:00 AM,26.70,MS.HUB
3/20/2021 9:00:00 AM,28.15,TEXAS.HUB
3/20/2021 10:00:00 AM,25.31,ARKANSAS.HUB
3/20/2021 10:00:00 AM,33.40,ILLINOIS.HUB
3/20/2021 10:00:00 AM,28.61,INDIANA.HUB
3/20/2021 10:00:00 AM,26.20,LOUISIANA.HUB
3/20/2021 10:00:00 AM,26.33,MICHIGAN.HUB
3/20/2021 10:00:00 AM,11.96,MINN.HUB
3/20/2021 10:00:00 AM,25.37,MS.HUB
3/20/2021 10:00:00 AM,25.92,TEXAS.HUB
3/20/2021 11:00:00 AM,23.17,ARKANSAS.HUB
3/20/2021 11:00:00 AM,27.78,ILLINOIS.HUB
3/20/2021 11:00:00 AM,23.86,INDIANA.HUB
3/20/2021 11:00:00 AM,24.80,LOUISIANA.HUB
3/20/2021 11:00:00 AM,22.71,MICHIGAN.HUB
3/20/2021 11:00:00 AM,11.42,MINN.HUB
3/20/2021 11:00:00 AM,23.75,MS.HUB
3/20/2021 11:00:00 AM,23.61,TEXAS.HUB
3/20/2021 12:00:00 PM,22.12,ARKANSAS.HUB
3/20/2021 12:00:00 PM,26.44,ILLINOIS.HUB
3/20/2021 12:00:00 PM,22.01,INDIANA.HUB
3/20/2021 12:00:00 PM,23.99,LOUISIANA.HUB
3/20/2021 12:00:00 PM,21.19,MICHIGAN.HUB
3/20/2021 12:00:00 PM,10.96,MINN.HUB
3/20/2021 12:00:00 PM,22.62,MS.HUB
3/20/2021 12:00:00 PM,23.18,TEXAS.HUB
3/20/2021 1:00:00 PM,21.79,ARKANSAS.HUB
3/20/2021 1:00:00 PM,24.59,ILLINOIS.HUB
3/20/2021 1:00:00 PM,20.85,INDIANA.HUB
3/20/2021 1:00:00 PM,22.98,LOUISIANA.HUB
3/20/2021 1:00:00 PM,20.51,MICHIGAN.HUB
3/20/2021 1:00:00 PM,9.44,MINN.HUB
3/20/2021 1:00:00 PM,21.58,MS.HUB
3/20/2021 1:00:00 PM,22.04,TEXAS.HUB
3/20/2021 2:00:00 PM,21.58,ARKANSAS.HUB
3/20/2021 2:00:00 PM,23.93,ILLINOIS.HUB
3/20/2021 2:00:00 PM,19.99,INDIANA.HUB
3/20/2021 2:00:00 PM,22.81,LOUISIANA.HUB
3/20/2021 2:00:00 PM,19.57,MICHIGAN.HUB
3/20/2021 2:00:00 PM,8.47,MINN.HUB
3/20/2021 2:00:00 PM,21.38,MS.HUB
3/20/2021 2:00:00 PM,21.97,TEXAS.HUB
3/20/2021 3:00:00 PM,21.42,ARKANSAS.HUB
3/20/2021 3:00:00 PM,23.25,ILLINOIS.HUB
3/20/2021 3:00:00 PM,19.68,INDIANA.HUB
3/20/2021 3:00:00 PM,22.60,LOUISIANA.HUB
3/20/2021 3:00:00 PM,19.11,MICHIGAN.HUB
3/20/2021 3:00:00 PM,7.37,MINN.HUB
3/20/2021 3:00:00 PM,21.37,MS.HUB
3/20/2021 3:00:00 PM,21.14,TEXAS.HUB
3/20/2021 4:00:00 PM,21.57,MS.HUB
3/20/2021 4:00:00 PM,21.58,ARKANSAS.HUB
3/20/2021 4:00:00 PM,21.26,TEXAS.HUB
3/20/2021 4:00:00 PM,24.62,ILLINOIS.HUB
3/20/2021 4:00:00 PM,20.38,INDIANA.HUB
3/20/2021 4:00:00 PM,22.54,LOUISIANA.HUB
3/20/2021 4:00:00 PM,19.77,MICHIGAN.HUB
3/20/2021 4:00:00 PM,8.97,MINN.HUB
3/20/2021 5:00:00 PM,21.65,ARKANSAS.HUB
3/20/2021 5:00:00 PM,25.00,ILLINOIS.HUB
3/20/2021 5:00:00 PM,20.38,INDIANA.HUB
3/20/2021 5:00:00 PM,22.57,LOUISIANA.HUB
3/20/2021 5:00:00 PM,20.03,MICHIGAN.HUB
3/20/2021 5:00:00 PM,10.47,MINN.HUB
3/20/2021 5:00:00 PM,21.94,MS.HUB
3/20/2021 5:00:00 PM,21.33,TEXAS.HUB
3/20/2021 6:00:00 PM,22.85,ARKANSAS.HUB
3/20/2021 6:00:00 PM,27.03,ILLINOIS.HUB
3/20/2021 6:00:00 PM,22.02,INDIANA.HUB
3/20/2021 6:00:00 PM,25.58,LOUISIANA.HUB
3/20/2021 6:00:00 PM,20.87,MICHIGAN.HUB
3/20/2021 6:00:00 PM,13.04,MINN.HUB
3/20/2021 6:00:00 PM,23.56,MS.HUB
3/20/2021 6:00:00 PM,22.11,TEXAS.HUB
3/20/2021 7:00:00 PM,26.18,ARKANSAS.HUB
3/20/2021 7:00:00 PM,30.03,ILLINOIS.HUB
3/20/2021 7:00:00 PM,25.00,INDIANA.HUB
3/20/2021 7:00:00 PM,34.44,LOUISIANA.HUB
3/20/2021 7:00:00 PM,23.32,MICHIGAN.HUB
3/20/2021 7:00:00 PM,15.50,MINN.HUB
3/20/2021 7:00:00 PM,28.39,MS.HUB
3/20/2021 7:00:00 PM,23.14,TEXAS.HUB
3/20/2021 8:00:00 PM,24.83,ARKANSAS.HUB
3/20/2021 8:00:00 PM,26.21,ILLINOIS.HUB
3/20/2021 8:00:00 PM,22.70,INDIANA.HUB
3/20/2021 8:00:00 PM,29.98,LOUISIANA.HUB
3/20/2021 8:00:00 PM,20.93,MICHIGAN.HUB
3/20/2021 8:00:00 PM,14.21,MINN.HUB
3/20/2021 8:00:00 PM,26.02,MS.HUB
3/20/2021 8:00:00 PM,23.40,TEXAS.HUB
3/20/2021 9:00:00 PM,22.95,ARKANSAS.HUB
3/20/2021 9:00:00 PM,20.04,ILLINOIS.HUB
3/20/2021 9:00:00 PM,21.03,INDIANA.HUB
3/20/2021 9:00:00 PM,23.68,LOUISIANA.HUB
3/20/2021 9:00:00 PM,19.71,MICHIGAN.HUB
3/20/2021 9:00:00 PM,12.54,MINN.HUB
3/20/2021 9:00:00 PM,22.45,MS.HUB
3/20/2021 9:00:00 PM,22.46,TEXAS.HUB
3/20/2021 10:00:00 PM,22.35,ARKANSAS.HUB
3/20/2021 10:00:00 PM,17.14,ILLINOIS.HUB
3/20/2021 10:00:00 PM,18.61,INDIANA.HUB
3/20/2021 10:00:00 PM,21.64,LOUISIANA.HUB
3/20/2021 10:00:00 PM,17.67,MICHIGAN.HUB
3/20/2021 10:00:00 PM,9.62,MINN.HUB
3/20/2021 10:00:00 PM,20.68,MS.HUB
3/20/2021 10:00:00 PM,21.12,TEXAS.HUB
3/20/2021 11:00:00 PM,21.33,ARKANSAS.HUB
3/20/2021 11:00:00 PM,16.05,ILLINOIS.HUB
3/20/2021 11:00:00 PM,17.89,INDIANA.HUB
3/20/2021 11:00:00 PM,21.45,LOUISIANA.HUB
3/20/2021 11:00:00 PM,16.71,MICHIGAN.HUB
3/20/2021 11:00:00 PM,8.41,MINN.HUB
3/20/2021 11:00:00 PM,20.11,MS.HUB
3/20/2021 11:00:00 PM,20.31,TEXAS.HUB
3/21/2021 12:00:00 AM,20.36,ARKANSAS.HUB
3/21/2021 12:00:00 AM,20.44,ILLINOIS.HUB
3/21/2021 12:00:00 AM,18.52,INDIANA.HUB
3/21/2021 12:00:00 AM,21.92,LOUISIANA.HUB
3/21/2021 12:00:00 AM,17.17,MICHIGAN.HUB
3/21/2021 12:00:00 AM,5.78,MINN.HUB
3/21/2021 12:00:00 AM,20.43,MS.HUB
3/21/2021 12:00:00 AM,19.90,TEXAS.HUB
3/21/2021 1:00:00 AM,20.37,ARKANSAS.HUB
3/21/2021 1:00:00 AM,20.55,ILLINOIS.HUB
3/21/2021 1:00:00 AM,18.54,INDIANA.HUB
3/21/2021 1:00:00 AM,21.61,LOUISIANA.HUB
3/21/2021 1:00:00 AM,17.34,MICHIGAN.HUB
3/21/2021 1:00:00 AM,5.25,MINN.HUB
3/21/2021 1:00:00 AM,20.46,MS.HUB
3/21/2021 1:00:00 AM,20.25,TEXAS.HUB
3/21/2021 2:00:00 AM,20.34,ARKANSAS.HUB
3/21/2021 2:00:00 AM,20.51,ILLINOIS.HUB
3/21/2021 2:00:00 AM,18.52,INDIANA.HUB
3/21/2021 2:00:00 AM,21.70,LOUISIANA.HUB
3/21/2021 2:00:00 AM,17.20,MICHIGAN.HUB
3/21/2021 2:00:00 AM,4.76,MINN.HUB
3/21/2021 2:00:00 AM,20.46,MS.HUB
3/21/2021 2:00:00 AM,20.36,TEXAS.HUB
3/21/2021 3:00:00 AM,20.48,ARKANSAS.HUB
3/21/2021 3:00:00 AM,20.43,ILLINOIS.HUB
3/21/2021 3:00:00 AM,18.34,INDIANA.HUB
3/21/2021 3:00:00 AM,21.42,LOUISIANA.HUB
3/21/2021 3:00:00 AM,17.23,MICHIGAN.HUB
3/21/2021 3:00:00 AM,5.81,MINN.HUB
3/21/2021 3:00:00 AM,20.48,MS.HUB
3/21/2021 3:00:00 AM,20.22,TEXAS.HUB
3/21/2021 4:00:00 AM,20.76,ARKANSAS.HUB
3/21/2021 4:00:00 AM,21.01,ILLINOIS.HUB
3/21/2021 4:00:00 AM,18.84,INDIANA.HUB
3/21/2021 4:00:00 AM,21.40,LOUISIANA.HUB
3/21/2021 4:00:00 AM,17.60,MICHIGAN.HUB
3/21/2021 4:00:00 AM,6.03,MINN.HUB
3/21/2021 4:00:00 AM,20.70,MS.HUB
3/21/2021 4:00:00 AM,20.25,TEXAS.HUB
3/21/2021 5:00:00 AM,21.83,ARKANSAS.HUB
3/21/2021 5:00:00 AM,22.66,ILLINOIS.HUB
3/21/2021 5:00:00 AM,19.77,INDIANA.HUB
3/21/2021 5:00:00 AM,23.01,LOUISIANA.HUB
3/21/2021 5:00:00 AM,19.16,MICHIGAN.HUB
3/21/2021 5:00:00 AM,6.93,MINN.HUB
3/21/2021 5:00:00 AM,22.05,MS.HUB
3/21/2021 5:00:00 AM,22.22,TEXAS.HUB
3/21/2021 6:00:00 AM,23.38,ARKANSAS.HUB
3/21/2021 6:00:00 AM,20.68,ILLINOIS.HUB
3/21/2021 6:00:00 AM,21.17,INDIANA.HUB
3/21/2021 6:00:00 AM,24.70,LOUISIANA.HUB
3/21/2021 6:00:00 AM,19.79,MICHIGAN.HUB
3/21/2021 6:00:00 AM,8.16,MINN.HUB
3/21/2021 6:00:00 AM,23.70,MS.HUB
3/21/2021 6:00:00 AM,23.82,TEXAS.HUB
3/21/2021 7:00:00 AM,24.58,ARKANSAS.HUB
3/21/2021 7:00:00 AM,22.14,ILLINOIS.HUB
3/21/2021 7:00:00 AM,20.89,INDIANA.HUB
3/21/2021 7:00:00 AM,25.82,LOUISIANA.HUB
3/21/2021 7:00:00 AM,19.97,MICHIGAN.HUB
3/21/2021 7:00:00 AM,9.00,MINN.HUB
3/21/2021 7:00:00 AM,24.69,MS.HUB
3/21/2021 7:00:00 AM,23.93,TEXAS.HUB
3/21/2021 8:00:00 AM,24.66,ARKANSAS.HUB
3/21/2021 8:00:00 AM,22.85,ILLINOIS.HUB
3/21/2021 8:00:00 AM,21.16,INDIANA.HUB
3/21/2021 8:00:00 AM,25.94,LOUISIANA.HUB
3/21/2021 8:00:00 AM,20.16,MICHIGAN.HUB
3/21/2021 8:00:00 AM,8.84,MINN.HUB
3/21/2021 8:00:00 AM,24.73,MS.HUB
3/21/2021 8:00:00 AM,25.10,TEXAS.HUB
3/21/2021 9:00:00 AM,23.61,ARKANSAS.HUB
3/21/2021 9:00:00 AM,21.94,ILLINOIS.HUB
3/21/2021 9:00:00 AM,20.24,INDIANA.HUB
3/21/2021 9:00:00 AM,24.67,LOUISIANA.HUB
3/21/2021 9:00:00 AM,19.39,MICHIGAN.HUB
3/21/2021 9:00:00 AM,8.94,MINN.HUB
3/21/2021 9:00:00 AM,23.66,MS.HUB
3/21/2021 9:00:00 AM,24.19,TEXAS.HUB
3/21/2021 10:00:00 AM,22.87,ARKANSAS.HUB
3/21/2021 10:00:00 AM,21.65,ILLINOIS.HUB
3/21/2021 10:00:00 AM,19.62,INDIANA.HUB
3/21/2021 10:00:00 AM,23.31,LOUISIANA.HUB
3/21/2021 10:00:00 AM,18.84,MICHIGAN.HUB
3/21/2021 10:00:00 AM,8.00,MINN.HUB
3/21/2021 10:00:00 AM,22.79,MS.HUB
3/21/2021 10:00:00 AM,22.82,TEXAS.HUB
3/21/2021 11:00:00 AM,21.99,ARKANSAS.HUB
3/21/2021 11:00:00 AM,20.39,ILLINOIS.HUB
3/21/2021 11:00:00 AM,18.70,INDIANA.HUB
3/21/2021 11:00:00 AM,22.34,LOUISIANA.HUB
3/21/2021 11:00:00 AM,17.71,MICHIGAN.HUB
3/21/2021 11:00:00 AM,6.71,MINN.HUB
3/21/2021 11:00:00 AM,21.84,MS.HUB
3/21/2021 11:00:00 AM,21.93,TEXAS.HUB
3/21/2021 12:00:00 PM,21.48,ARKANSAS.HUB
3/21/2021 12:00:00 PM,19.15,ILLINOIS.HUB
3/21/2021 12:00:00 PM,17.85,INDIANA.HUB
3/21/2021 12:00:00 PM,22.27,LOUISIANA.HUB
3/21/2021 12:00:00 PM,16.82,MICHIGAN.HUB
3/21/2021 12:00:00 PM,4.76,MINN.HUB
3/21/2021 12:00:00 PM,21.35,MS.HUB
3/21/2021 12:00:00 PM,21.81,TEXAS.HUB
3/21/2021 1:00:00 PM,18.29,ILLINOIS.HUB
3/21/2021 1:00:00 PM,20.99,ARKANSAS.HUB
3/21/2021 1:00:00 PM,17.18,INDIANA.HUB
3/21/2021 1:00:00 PM,21.73,LOUISIANA.HUB
3/21/2021 1:00:00 PM,16.25,MICHIGAN.HUB
3/21/2021 1:00:00 PM,4.33,MINN.HUB
3/21/2021 1:00:00 PM,20.83,MS.HUB
3/21/2021 1:00:00 PM,21.31,TEXAS.HUB
3/21/2021 2:00:00 PM,20.64,ARKANSAS.HUB
3/21/2021 2:00:00 PM,17.47,ILLINOIS.HUB
3/21/2021 2:00:00 PM,16.57,INDIANA.HUB
3/21/2021 2:00:00 PM,21.28,LOUISIANA.HUB
3/21/2021 2:00:00 PM,15.46,MICHIGAN.HUB
3/21/2021 2:00:00 PM,4.34,MINN.HUB
3/21/2021 2:00:00 PM,20.39,MS.HUB
3/21/2021 2:00:00 PM,20.92,TEXAS.HUB
3/21/2021 3:00:00 PM,20.18,ARKANSAS.HUB
3/21/2021 3:00:00 PM,17.66,ILLINOIS.HUB
3/21/2021 3:00:00 PM,16.77,INDIANA.HUB
3/21/2021 3:00:00 PM,20.96,LOUISIANA.HUB
3/21/2021 3:00:00 PM,15.88,MICHIGAN.HUB
3/21/2021 3:00:00 PM,4.11,MINN.HUB
3/21/2021 3:00:00 PM,20.11,MS.HUB
3/21/2021 3:00:00 PM,20.50,TEXAS.HUB
3/21/2021 4:00:00 PM,20.72,ARKANSAS.HUB
3/21/2021 4:00:00 PM,18.41,ILLINOIS.HUB
3/21/2021 4:00:00 PM,17.42,INDIANA.HUB
3/21/2021 4:00:00 PM,21.06,LOUISIANA.HUB
3/21/2021 4:00:00 PM,16.45,MICHIGAN.HUB
3/21/2021 4:00:00 PM,5.60,MINN.HUB
3/21/2021 4:00:00 PM,20.52,MS.HUB
3/21/2021 4:00:00 PM,20.93,TEXAS.HUB
3/21/2021 5:00:00 PM,21.28,ARKANSAS.HUB
3/21/2021 5:00:00 PM,18.51,ILLINOIS.HUB
3/21/2021 5:00:00 PM,18.59,INDIANA.HUB
3/21/2021 5:00:00 PM,22.32,LOUISIANA.HUB
3/21/2021 5:00:00 PM,17.62,MICHIGAN.HUB
3/21/2021 5:00:00 PM,8.23,MINN.HUB
3/21/2021 5:00:00 PM,21.42,MS.HUB
3/21/2021 5:00:00 PM,21.68,TEXAS.HUB
3/21/2021 6:00:00 PM,21.98,ARKANSAS.HUB
3/21/2021 6:00:00 PM,18.60,ILLINOIS.HUB
3/21/2021 6:00:00 PM,19.58,INDIANA.HUB
3/21/2021 6:00:00 PM,22.59,LOUISIANA.HUB
3/21/2021 6:00:00 PM,18.95,MICHIGAN.HUB
3/21/2021 6:00:00 PM,10.05,MINN.HUB
3/21/2021 6:00:00 PM,22.15,MS.HUB
3/21/2021 6:00:00 PM,21.98,TEXAS.HUB
3/21/2021 7:00:00 PM,23.80,ARKANSAS.HUB
3/21/2021 7:00:00 PM,21.43,ILLINOIS.HUB
3/21/2021 7:00:00 PM,22.64,INDIANA.HUB
3/21/2021 7:00:00 PM,25.92,LOUISIANA.HUB
3/21/2021 7:00:00 PM,21.58,MICHIGAN.HUB
3/21/2021 7:00:00 PM,13.98,MINN.HUB
3/21/2021 7:00:00 PM,24.54,MS.HUB
3/21/2021 7:00:00 PM,23.38,TEXAS.HUB
3/21/2021 8:00:00 PM,22.12,ARKANSAS.HUB
3/21/2021 8:00:00 PM,19.76,ILLINOIS.HUB
3/21/2021 8:00:00 PM,21.52,INDIANA.HUB
3/21/2021 8:00:00 PM,23.46,LOUISIANA.HUB
3/21/2021 8:00:00 PM,20.37,MICHIGAN.HUB
3/21/2021 8:00:00 PM,13.12,MINN.HUB
3/21/2021 8:00:00 PM,22.63,MS.HUB
3/21/2021 8:00:00 PM,22.81,TEXAS.HUB
3/21/2021 9:00:00 PM,20.84,ARKANSAS.HUB
3/21/2021 9:00:00 PM,18.34,ILLINOIS.HUB
