Date,lmp,node
1/2/2023 8:00:00 AM,29.06,ARKANSAS.HUB
1/2/2023 8:00:00 AM,36.51,INDIANA.HUB
1/2/2023 8:00:00 AM,29.10,LOUISIANA.HUB
1/2/2023 8:00:00 AM,37.21,MICHIGAN.HUB
1/2/2023 8:00:00 AM,35.84,MINN.HUB
1/2/2023 8:00:00 AM,29.10,MS.HUB
1/2/2023 8:00:00 AM,29.36,TEXAS.HUB
1/2/2023 9:00:00 AM,31.18,ARKANSAS.HUB
1/2/2023 9:00:00 AM,34.79,ILLINOIS.HUB
1/2/2023 9:00:00 AM,36.84,INDIANA.HUB
1/2/2023 9:00:00 AM,31.26,LOUISIANA.HUB
1/2/2023 9:00:00 AM,35.69,MICHIGAN.HUB
1/2/2023 9:00:00 AM,33.02,MINN.HUB
1/2/2023 9:00:00 AM,31.81,MS.HUB
1/2/2023 9:00:00 AM,31.56,TEXAS.HUB
1/2/2023 10:00:00 AM,34.07,ARKANSAS.HUB
1/2/2023 10:00:00 AM,34.72,ILLINOIS.HUB
1/2/2023 10:00:00 AM,36.67,INDIANA.HUB
1/2/2023 10:00:00 AM,34.67,LOUISIANA.HUB
1/2/2023 10:00:00 AM,37.24,MICHIGAN.HUB
1/2/2023 10:00:00 AM,34.21,MINN.HUB
1/2/2023 10:00:00 AM,34.49,MS.HUB
1/2/2023 10:00:00 AM,34.85,TEXAS.HUB
1/2/2023 11:00:00 AM,34.98,ARKANSAS.HUB
1/2/2023 11:00:00 AM,35.65,ILLINOIS.HUB
1/2/2023 11:00:00 AM,37.66,INDIANA.HUB
1/2/2023 11:00:00 AM,35.59,LOUISIANA.HUB
1/2/2023 11:00:00 AM,38.24,MICHIGAN.HUB
1/2/2023 11:00:00 AM,35.13,MINN.HUB
1/2/2023 11:00:00 AM,35.41,MS.HUB
1/2/2023 11:00:00 AM,35.78,TEXAS.HUB
1/2/2023 12:00:00 PM,35.52,ARKANSAS.HUB
1/2/2023 12:00:00 PM,35.25,ILLINOIS.HUB
1/2/2023 12:00:00 PM,36.86,INDIANA.HUB
1/2/2023 12:00:00 PM,36.22,LOUISIANA.HUB
1/2/2023 12:00:00 PM,36.53,MICHIGAN.HUB
1/2/2023 12:00:00 PM,36.98,MINN.HUB
1/2/2023 12:00:00 PM,35.89,MS.HUB
1/2/2023 12:00:00 PM,34.70,TEXAS.HUB
1/2/2023 1:00:00 PM,34.62,ARKANSAS.HUB
1/2/2023 1:00:00 PM,35.70,ILLINOIS.HUB
1/2/2023 1:00:00 PM,36.90,INDIANA.HUB
1/2/2023 1:00:00 PM,35.20,LOUISIANA.HUB
1/2/2023 1:00:00 PM,37.62,MICHIGAN.HUB
1/2/2023 1:00:00 PM,35.07,MINN.HUB
1/2/2023 1:00:00 PM,35.06,MS.HUB
1/2/2023 1:00:00 PM,35.83,TEXAS.HUB
1/2/2023 2:00:00 PM,32.95,ARKANSAS.HUB
1/2/2023 2:00:00 PM,34.13,ILLINOIS.HUB
1/2/2023 2:00:00 PM,35.67,INDIANA.HUB
1/2/2023 2:00:00 PM,34.04,LOUISIANA.HUB
1/2/2023 2:00:00 PM,35.60,MICHIGAN.HUB
1/2/2023 2:00:00 PM,30.70,MINN.HUB
1/2/2023 2:00:00 PM,33.62,MS.HUB
1/2/2023 2:00:00 PM,34.18,TEXAS.HUB
1/2/2023 3:00:00 PM,31.43,ARKANSAS.HUB
1/2/2023 3:00:00 PM,32.12,ILLINOIS.HUB
1/2/2023 3:00:00 PM,33.48,INDIANA.HUB
1/2/2023 3:00:00 PM,31.78,LOUISIANA.HUB
1/2/2023 3:00:00 PM,33.29,MICHIGAN.HUB
1/2/2023 3:00:00 PM,32.17,MINN.HUB
1/2/2023 3:00:00 PM,31.71,MS.HUB
1/2/2023 3:00:00 PM,31.98,TEXAS.HUB
1/2/2023 4:00:00 PM,32.47,ARKANSAS.HUB
1/2/2023 4:00:00 PM,33.78,ILLINOIS.HUB
1/2/2023 4:00:00 PM,35.13,INDIANA.HUB
1/2/2023 4:00:00 PM,32.85,LOUISIANA.HUB
1/2/2023 4:00:00 PM,34.85,MICHIGAN.HUB
1/2/2023 4:00:00 PM,32.46,MINN.HUB
1/2/2023 4:00:00 PM,32.78,MS.HUB
1/2/2023 4:00:00 PM,33.05,TEXAS.HUB
1/2/2023 5:00:00 PM,37.54,ARKANSAS.HUB
1/2/2023 5:00:00 PM,38.83,ILLINOIS.HUB
1/2/2023 5:00:00 PM,40.48,INDIANA.HUB
1/2/2023 5:00:00 PM,38.37,LOUISIANA.HUB
1/2/2023 5:00:00 PM,40.31,MICHIGAN.HUB
1/2/2023 5:00:00 PM,34.98,MINN.HUB
1/2/2023 5:00:00 PM,37.87,MS.HUB
1/2/2023 5:00:00 PM,38.98,TEXAS.HUB
1/2/2023 6:00:00 PM,35.71,ARKANSAS.HUB
1/2/2023 6:00:00 PM,37.15,ILLINOIS.HUB
1/2/2023 6:00:00 PM,40.18,INDIANA.HUB
1/2/2023 6:00:00 PM,37.20,LOUISIANA.HUB
1/2/2023 6:00:00 PM,40.95,MICHIGAN.HUB
1/2/2023 6:00:00 PM,33.71,MINN.HUB
1/2/2023 6:00:00 PM,36.52,MS.HUB
1/2/2023 6:00:00 PM,37.25,TEXAS.HUB
1/2/2023 7:00:00 PM,34.44,ARKANSAS.HUB
1/2/2023 7:00:00 PM,34.86,ILLINOIS.HUB
1/2/2023 7:00:00 PM,36.38,INDIANA.HUB
1/2/2023 7:00:00 PM,35.01,LOUISIANA.HUB
1/2/2023 7:00:00 PM,35.08,MICHIGAN.HUB
1/2/2023 7:00:00 PM,30.59,MINN.HUB
1/2/2023 7:00:00 PM,34.49,MS.HUB
1/2/2023 7:00:00 PM,35.50,TEXAS.HUB
1/2/2023 8:00:00 PM,31.92,ARKANSAS.HUB
1/2/2023 8:00:00 PM,32.72,ILLINOIS.HUB
1/2/2023 8:00:00 PM,35.15,INDIANA.HUB
1/2/2023 8:00:00 PM,32.70,LOUISIANA.HUB
1/2/2023 8:00:00 PM,35.89,MICHIGAN.HUB
1/2/2023 8:00:00 PM,27.98,MINN.HUB
1/2/2023 8:00:00 PM,32.27,MS.HUB
1/2/2023 8:00:00 PM,32.92,TEXAS.HUB
1/2/2023 9:00:00 PM,29.48,ARKANSAS.HUB
1/2/2023 9:00:00 PM,29.81,ILLINOIS.HUB
1/2/2023 9:00:00 PM,31.16,INDIANA.HUB
1/2/2023 9:00:00 PM,31.47,LOUISIANA.HUB
1/2/2023 9:00:00 PM,30.04,MICHIGAN.HUB
1/2/2023 9:00:00 PM,26.08,MINN.HUB
1/2/2023 9:00:00 PM,29.48,MS.HUB
1/2/2023 9:00:00 PM,31.60,TEXAS.HUB
1/2/2023 10:00:00 PM,26.66,ARKANSAS.HUB
1/2/2023 10:00:00 PM,28.06,ILLINOIS.HUB
1/2/2023 10:00:00 PM,29.17,INDIANA.HUB
1/2/2023 10:00:00 PM,27.82,LOUISIANA.HUB
1/2/2023 10:00:00 PM,28.63,MICHIGAN.HUB
1/2/2023 10:00:00 PM,22.93,MINN.HUB
1/2/2023 10:00:00 PM,27.23,MS.HUB
1/2/2023 10:00:00 PM,27.88,TEXAS.HUB
1/2/2023 11:00:00 PM,23.60,ARKANSAS.HUB
1/2/2023 11:00:00 PM,24.75,ILLINOIS.HUB
1/2/2023 11:00:00 PM,26.27,INDIANA.HUB
1/2/2023 11:00:00 PM,24.40,LOUISIANA.HUB
1/2/2023 11:00:00 PM,26.39,MICHIGAN.HUB
1/2/2023 11:00:00 PM,20.40,MINN.HUB
1/2/2023 11:00:00 PM,24.05,MS.HUB
1/2/2023 11:00:00 PM,24.13,TEXAS.HUB
1/3/2023 12:00:00 AM,22.35,ARKANSAS.HUB
1/3/2023 12:00:00 AM,27.31,ILLINOIS.HUB
1/3/2023 12:00:00 AM,30.11,INDIANA.HUB
1/3/2023 12:00:00 AM,23.22,LOUISIANA.HUB
1/3/2023 12:00:00 AM,29.96,MICHIGAN.HUB
1/3/2023 12:00:00 AM,23.73,MINN.HUB
1/3/2023 12:00:00 AM,22.84,MS.HUB
1/3/2023 12:00:00 AM,22.91,TEXAS.HUB
1/3/2023 1:00:00 AM,20.57,ARKANSAS.HUB
1/3/2023 1:00:00 AM,25.63,ILLINOIS.HUB
1/3/2023 1:00:00 AM,28.22,INDIANA.HUB
1/3/2023 1:00:00 AM,21.43,LOUISIANA.HUB
1/3/2023 1:00:00 AM,28.05,MICHIGAN.HUB
1/3/2023 1:00:00 AM,20.32,MINN.HUB
1/3/2023 1:00:00 AM,21.04,MS.HUB
1/3/2023 1:00:00 AM,21.00,TEXAS.HUB
1/3/2023 2:00:00 AM,19.97,ARKANSAS.HUB
1/3/2023 2:00:00 AM,24.15,ILLINOIS.HUB
1/3/2023 2:00:00 AM,25.87,INDIANA.HUB
1/3/2023 2:00:00 AM,20.48,LOUISIANA.HUB
1/3/2023 2:00:00 AM,25.11,MICHIGAN.HUB
1/3/2023 2:00:00 AM,20.00,MINN.HUB
1/3/2023 2:00:00 AM,19.99,MS.HUB
1/3/2023 2:00:00 AM,20.19,TEXAS.HUB
1/3/2023 3:00:00 AM,19.14,ARKANSAS.HUB
1/3/2023 3:00:00 AM,22.90,ILLINOIS.HUB
1/3/2023 3:00:00 AM,24.46,INDIANA.HUB
1/3/2023 3:00:00 AM,19.89,LOUISIANA.HUB
1/3/2023 3:00:00 AM,24.44,MICHIGAN.HUB
1/3/2023 3:00:00 AM,19.09,MINN.HUB
1/3/2023 3:00:00 AM,19.53,MS.HUB
1/3/2023 3:00:00 AM,19.62,TEXAS.HUB
1/3/2023 4:00:00 AM,19.26,ARKANSAS.HUB
1/3/2023 4:00:00 AM,22.48,ILLINOIS.HUB
1/3/2023 4:00:00 AM,24.34,INDIANA.HUB
1/3/2023 4:00:00 AM,20.00,LOUISIANA.HUB
1/3/2023 4:00:00 AM,24.25,MICHIGAN.HUB
1/3/2023 4:00:00 AM,19.35,MINN.HUB
1/3/2023 4:00:00 AM,19.64,MS.HUB
1/3/2023 4:00:00 AM,19.73,TEXAS.HUB
1/3/2023 5:00:00 AM,20.03,ARKANSAS.HUB
1/3/2023 5:00:00 AM,24.18,ILLINOIS.HUB
1/3/2023 5:00:00 AM,25.67,INDIANA.HUB
1/3/2023 5:00:00 AM,20.45,LOUISIANA.HUB
1/3/2023 5:00:00 AM,25.33,MICHIGAN.HUB
1/3/2023 5:00:00 AM,20.82,MINN.HUB
1/3/2023 5:00:00 AM,20.64,MS.HUB
1/3/2023 5:00:00 AM,20.13,TEXAS.HUB
1/3/2023 6:00:00 AM,22.39,ARKANSAS.HUB
1/3/2023 6:00:00 AM,27.45,ILLINOIS.HUB
1/3/2023 6:00:00 AM,29.07,INDIANA.HUB
1/3/2023 6:00:00 AM,22.85,LOUISIANA.HUB
1/3/2023 6:00:00 AM,28.88,MICHIGAN.HUB
1/3/2023 6:00:00 AM,24.90,MINN.HUB
1/3/2023 6:00:00 AM,23.07,MS.HUB
1/3/2023 6:00:00 AM,22.48,TEXAS.HUB
1/3/2023 7:00:00 AM,29.44,ILLINOIS.HUB
1/3/2023 7:00:00 AM,29.66,ARKANSAS.HUB
1/3/2023 7:00:00 AM,31.30,INDIANA.HUB
1/3/2023 7:00:00 AM,30.98,LOUISIANA.HUB
1/3/2023 7:00:00 AM,30.51,MICHIGAN.HUB
1/3/2023 7:00:00 AM,33.21,MINN.HUB
1/3/2023 7:00:00 AM,29.90,MS.HUB
1/3/2023 7:00:00 AM,30.40,TEXAS.HUB
1/3/2023 8:00:00 AM,29.63,ARKANSAS.HUB
1/3/2023 8:00:00 AM,31.86,ILLINOIS.HUB
1/3/2023 8:00:00 AM,34.06,INDIANA.HUB
1/3/2023 8:00:00 AM,30.82,LOUISIANA.HUB
1/3/2023 8:00:00 AM,33.55,MICHIGAN.HUB
