Date,LMP,HUB
1/16/2023 6:00:00 PM,27.14,MICHIGAN.HUB
1/16/2023 6:00:00 PM,36.89,MINN.HUB
1/16/2023 6:00:00 PM,34.49,MS.HUB
1/16/2023 7:00:00 PM,31.78,ILLINOIS.HUB
1/16/2023 7:00:00 PM,35.09,INDIANA.HUB
1/16/2023 7:00:00 PM,33.45,LOUISIANA.HUB
1/16/2023 7:00:00 PM,31.02,MICHIGAN.HUB
1/16/2023 7:00:00 PM,39.59,MINN.HUB
1/16/2023 7:00:00 PM,32.48,MS.HUB
1/16/2023 7:00:00 PM,32.58,TEXAS.HUB
1/16/2023 7:00:00 PM,31.02,ARKANSAS.HUB
1/16/2023 8:00:00 PM,32.42,LOUISIANA.HUB
1/16/2023 8:00:00 PM,32.97,MICHIGAN.HUB
1/16/2023 8:00:00 PM,37.7,MINN.HUB
1/16/2023 8:00:00 PM,31.45,MS.HUB
1/16/2023 8:00:00 PM,30.32,ARKANSAS.HUB
1/16/2023 8:00:00 PM,31.8,TEXAS.HUB
1/16/2023 8:00:00 PM,30.93,ILLINOIS.HUB
1/16/2023 8:00:00 PM,34.09,INDIANA.HUB
1/16/2023 9:00:00 PM,26.36,ILLINOIS.HUB
1/16/2023 9:00:00 PM,28.51,INDIANA.HUB
1/16/2023 9:00:00 PM,27.86,LOUISIANA.HUB
1/16/2023 9:00:00 PM,27.94,MICHIGAN.HUB
1/16/2023 9:00:00 PM,30.23,MINN.HUB
1/16/2023 9:00:00 PM,27,MS.HUB
1/16/2023 9:00:00 PM,27.44,TEXAS.HUB
1/16/2023 9:00:00 PM,26.13,ARKANSAS.HUB
1/16/2023 10:00:00 PM,23.52,ILLINOIS.HUB
1/16/2023 10:00:00 PM,25.45,INDIANA.HUB
1/16/2023 10:00:00 PM,25.06,LOUISIANA.HUB
1/16/2023 10:00:00 PM,24.95,MICHIGAN.HUB
1/16/2023 10:00:00 PM,25.25,MINN.HUB
1/16/2023 10:00:00 PM,24.24,MS.HUB
1/16/2023 10:00:00 PM,24.75,TEXAS.HUB
1/16/2023 10:00:00 PM,23.5,ARKANSAS.HUB
1/17/2023 12:00:00 AM,21.12,ILLINOIS.HUB
1/17/2023 12:00:00 AM,22.79,INDIANA.HUB
1/17/2023 12:00:00 AM,22.01,LOUISIANA.HUB
1/17/2023 12:00:00 AM,22.53,MICHIGAN.HUB
1/17/2023 12:00:00 AM,19.28,MINN.HUB
1/17/2023 12:00:00 AM,21.33,MS.HUB
1/17/2023 12:00:00 AM,21.61,TEXAS.HUB
1/17/2023 12:00:00 AM,20.74,ARKANSAS.HUB
1/17/2023 1:00:00 AM,21.2,TEXAS.HUB
1/17/2023 1:00:00 AM,20.39,ARKANSAS.HUB
1/17/2023 1:00:00 AM,20.79,ILLINOIS.HUB
1/17/2023 1:00:00 AM,23.04,INDIANA.HUB
1/17/2023 1:00:00 AM,21.58,LOUISIANA.HUB
1/17/2023 1:00:00 AM,23.01,MICHIGAN.HUB
1/17/2023 1:00:00 AM,18.45,MINN.HUB
1/17/2023 1:00:00 AM,20.94,MS.HUB
1/17/2023 2:00:00 AM,20,TEXAS.HUB
1/17/2023 2:00:00 AM,19.27,ARKANSAS.HUB
1/17/2023 2:00:00 AM,20.38,ILLINOIS.HUB
1/17/2023 2:00:00 AM,21.72,INDIANA.HUB
1/17/2023 2:00:00 AM,20.4,LOUISIANA.HUB
1/17/2023 2:00:00 AM,21.55,MICHIGAN.HUB
1/17/2023 2:00:00 AM,16.37,MINN.HUB
1/17/2023 2:00:00 AM,19.8,MS.HUB
1/17/2023 3:00:00 AM,20.6,LOUISIANA.HUB
1/17/2023 3:00:00 AM,21.83,MICHIGAN.HUB
1/17/2023 3:00:00 AM,16.22,MINN.HUB
1/17/2023 3:00:00 AM,19.92,MS.HUB
1/17/2023 3:00:00 AM,20.11,TEXAS.HUB
1/17/2023 3:00:00 AM,19.37,ARKANSAS.HUB
1/17/2023 3:00:00 AM,20.36,ILLINOIS.HUB
1/17/2023 3:00:00 AM,21.95,INDIANA.HUB
1/17/2023 4:00:00 AM,20.43,ILLINOIS.HUB
1/17/2023 4:00:00 AM,22.04,INDIANA.HUB
1/17/2023 4:00:00 AM,20.24,TEXAS.HUB
1/17/2023 4:00:00 AM,19.46,ARKANSAS.HUB
1/17/2023 4:00:00 AM,20.74,LOUISIANA.HUB
1/17/2023 4:00:00 AM,21.85,MICHIGAN.HUB
1/17/2023 4:00:00 AM,16.2,MINN.HUB
1/17/2023 4:00:00 AM,20.01,MS.HUB
1/17/2023 5:00:00 AM,21.77,LOUISIANA.HUB
1/17/2023 5:00:00 AM,22.06,MICHIGAN.HUB
1/17/2023 5:00:00 AM,18.18,MINN.HUB
1/17/2023 5:00:00 AM,20.99,MS.HUB
1/17/2023 5:00:00 AM,20.96,ILLINOIS.HUB
1/17/2023 5:00:00 AM,22.43,INDIANA.HUB
1/17/2023 5:00:00 AM,21.28,TEXAS.HUB
1/17/2023 5:00:00 AM,20.43,ARKANSAS.HUB
1/17/2023 6:00:00 AM,25.65,ILLINOIS.HUB
1/17/2023 6:00:00 AM,30.13,INDIANA.HUB
1/17/2023 6:00:00 AM,27.25,LOUISIANA.HUB
1/17/2023 6:00:00 AM,26.71,TEXAS.HUB
1/17/2023 6:00:00 AM,26.77,MICHIGAN.HUB
1/17/2023 6:00:00 AM,23.47,MINN.HUB
1/17/2023 6:00:00 AM,26.39,MS.HUB
1/17/2023 6:00:00 AM,25.7,ARKANSAS.HUB
1/17/2023 7:00:00 AM,28.18,ARKANSAS.HUB
1/17/2023 7:00:00 AM,29.25,TEXAS.HUB
1/17/2023 7:00:00 AM,29.05,ILLINOIS.HUB
1/17/2023 7:00:00 AM,32.01,INDIANA.HUB
1/17/2023 7:00:00 AM,29.96,LOUISIANA.HUB
1/17/2023 7:00:00 AM,29.86,MICHIGAN.HUB
1/17/2023 7:00:00 AM,23.17,MINN.HUB
1/17/2023 7:00:00 AM,28.92,MS.HUB
1/17/2023 8:00:00 AM,31.1,LOUISIANA.HUB
1/17/2023 8:00:00 AM,30.43,MICHIGAN.HUB
1/17/2023 8:00:00 AM,24.08,MINN.HUB
1/17/2023 8:00:00 AM,29.99,MS.HUB
1/17/2023 8:00:00 AM,30.27,TEXAS.HUB
1/17/2023 8:00:00 AM,29.12,ARKANSAS.HUB
1/17/2023 8:00:00 AM,30.01,ILLINOIS.HUB
1/17/2023 8:00:00 AM,31.87,INDIANA.HUB
1/17/2023 9:00:00 AM,29.96,ILLINOIS.HUB
1/17/2023 9:00:00 AM,32.11,INDIANA.HUB
1/17/2023 9:00:00 AM,31.61,LOUISIANA.HUB
1/17/2023 9:00:00 AM,31.25,MICHIGAN.HUB
1/17/2023 9:00:00 AM,25.34,MINN.HUB
1/17/2023 9:00:00 AM,30.53,MS.HUB
1/17/2023 9:00:00 AM,29.56,ARKANSAS.HUB
1/17/2023 9:00:00 AM,30.69,TEXAS.HUB
1/17/2023 10:00:00 AM,28.38,ILLINOIS.HUB
1/17/2023 10:00:00 AM,30.43,INDIANA.HUB
1/17/2023 10:00:00 AM,30.14,LOUISIANA.HUB
1/17/2023 10:00:00 AM,29.78,MICHIGAN.HUB
1/17/2023 10:00:00 AM,24.36,MINN.HUB
1/17/2023 10:00:00 AM,29.05,MS.HUB
1/17/2023 10:00:00 AM,29.33,TEXAS.HUB
1/17/2023 10:00:00 AM,28.12,ARKANSAS.HUB
1/17/2023 11:00:00 AM,26.63,ARKANSAS.HUB
1/17/2023 11:00:00 AM,26.93,ILLINOIS.HUB
1/17/2023 11:00:00 AM,28.65,INDIANA.HUB
1/17/2023 11:00:00 AM,28.65,LOUISIANA.HUB
1/17/2023 11:00:00 AM,27.98,MICHIGAN.HUB
1/17/2023 11:00:00 AM,25.73,MINN.HUB
1/17/2023 11:00:00 AM,27.51,MS.HUB
1/17/2023 11:00:00 AM,27.96,TEXAS.HUB
1/17/2023 12:00:00 PM,27.51,ILLINOIS.HUB
1/17/2023 12:00:00 PM,29.32,INDIANA.HUB
1/17/2023 12:00:00 PM,27.36,ARKANSAS.HUB
1/17/2023 12:00:00 PM,28.26,MS.HUB
1/17/2023 12:00:00 PM,29.5,LOUISIANA.HUB
1/17/2023 12:00:00 PM,28.67,MICHIGAN.HUB
1/17/2023 12:00:00 PM,26.27,MINN.HUB
1/17/2023 12:00:00 PM,28.82,TEXAS.HUB
1/17/2023 1:00:00 PM,26.54,ILLINOIS.HUB
1/17/2023 1:00:00 PM,28.32,INDIANA.HUB
1/17/2023 1:00:00 PM,28.81,LOUISIANA.HUB
1/17/2023 1:00:00 PM,27.71,MICHIGAN.HUB
1/17/2023 1:00:00 PM,25.49,MINN.HUB
1/17/2023 1:00:00 PM,27.43,MS.HUB
1/17/2023 1:00:00 PM,28.23,TEXAS.HUB
1/17/2023 1:00:00 PM,26.61,ARKANSAS.HUB
1/17/2023 2:00:00 PM,26.99,ILLINOIS.HUB
1/17/2023 2:00:00 PM,28.78,INDIANA.HUB
1/17/2023 2:00:00 PM,27.24,ARKANSAS.HUB
1/17/2023 2:00:00 PM,29.53,LOUISIANA.HUB
1/17/2023 2:00:00 PM,28.17,MICHIGAN.HUB
1/17/2023 2:00:00 PM,25.95,MINN.HUB
1/17/2023 2:00:00 PM,28.02,MS.HUB
1/17/2023 2:00:00 PM,28.92,TEXAS.HUB
1/17/2023 3:00:00 PM,27.19,ILLINOIS.HUB
1/17/2023 3:00:00 PM,28.93,INDIANA.HUB
1/17/2023 3:00:00 PM,29.15,TEXAS.HUB
1/17/2023 3:00:00 PM,29.78,LOUISIANA.HUB
1/17/2023 3:00:00 PM,28.34,MICHIGAN.HUB
1/17/2023 3:00:00 PM,26.03,MINN.HUB
1/17/2023 3:00:00 PM,27.42,ARKANSAS.HUB
1/17/2023 3:00:00 PM,28.24,MS.HUB
1/17/2023 4:00:00 PM,28.26,ILLINOIS.HUB
1/17/2023 4:00:00 PM,30.08,INDIANA.HUB
1/17/2023 4:00:00 PM,30.96,LOUISIANA.HUB
1/17/2023 4:00:00 PM,29.38,MICHIGAN.HUB
1/17/2023 4:00:00 PM,27.17,MINN.HUB
1/17/2023 4:00:00 PM,29.3,MS.HUB
1/17/2023 4:00:00 PM,28.46,ARKANSAS.HUB
1/17/2023 4:00:00 PM,30.29,TEXAS.HUB
1/17/2023 5:00:00 PM,30.03,ILLINOIS.HUB
1/17/2023 5:00:00 PM,31.81,INDIANA.HUB
1/17/2023 5:00:00 PM,32.75,LOUISIANA.HUB
1/17/2023 5:00:00 PM,30.39,MICHIGAN.HUB
1/17/2023 5:00:00 PM,29.57,MINN.HUB
1/17/2023 5:00:00 PM,31.05,MS.HUB
1/17/2023 5:00:00 PM,32.1,TEXAS.HUB
1/17/2023 5:00:00 PM,30.27,ARKANSAS.HUB
1/17/2023 6:00:00 PM,34.53,ILLINOIS.HUB
1/17/2023 6:00:00 PM,36.71,INDIANA.HUB
1/17/2023 6:00:00 PM,37.91,LOUISIANA.HUB
1/17/2023 6:00:00 PM,30.12,MICHIGAN.HUB
1/17/2023 6:00:00 PM,34.97,MINN.HUB
1/17/2023 6:00:00 PM,36,MS.HUB
1/17/2023 6:00:00 PM,37.04,TEXAS.HUB
1/17/2023 6:00:00 PM,35.16,ARKANSAS.HUB
1/17/2023 7:00:00 PM,34.12,ARKANSAS.HUB
1/17/2023 7:00:00 PM,33.25,ILLINOIS.HUB
1/17/2023 7:00:00 PM,35.39,INDIANA.HUB
1/17/2023 7:00:00 PM,36.86,LOUISIANA.HUB
1/17/2023 7:00:00 PM,29.85,MICHIGAN.HUB
1/17/2023 7:00:00 PM,33.88,MINN.HUB
1/17/2023 7:00:00 PM,34.9,MS.HUB
1/17/2023 7:00:00 PM,36.11,TEXAS.HUB
1/17/2023 8:00:00 PM,35.9,MS.HUB
1/17/2023 8:00:00 PM,37.06,TEXAS.HUB
1/17/2023 8:00:00 PM,35.13,ARKANSAS.HUB
1/17/2023 8:00:00 PM,34.19,ILLINOIS.HUB
1/17/2023 8:00:00 PM,36.32,INDIANA.HUB
1/17/2023 8:00:00 PM,37.87,LOUISIANA.HUB
1/17/2023 8:00:00 PM,31.7,MICHIGAN.HUB
1/17/2023 8:00:00 PM,34.72,MINN.HUB
1/17/2023 9:00:00 PM,39.85,TEXAS.HUB
1/17/2023 9:00:00 PM,37.99,ARKANSAS.HUB
1/17/2023 9:00:00 PM,37.34,ILLINOIS.HUB
1/17/2023 9:00:00 PM,39.41,INDIANA.HUB
1/17/2023 9:00:00 PM,40.78,LOUISIANA.HUB
1/17/2023 9:00:00 PM,35.39,MICHIGAN.HUB
1/17/2023 9:00:00 PM,37.68,MINN.HUB
1/17/2023 9:00:00 PM,38.77,MS.HUB
1/17/2023 10:00:00 PM,34.14,TEXAS.HUB
1/17/2023 10:00:00 PM,32.55,ARKANSAS.HUB
1/17/2023 10:00:00 PM,32.09,ILLINOIS.HUB
1/17/2023 10:00:00 PM,33.57,INDIANA.HUB
1/17/2023 10:00:00 PM,34.78,LOUISIANA.HUB
1/17/2023 10:00:00 PM,32.43,MICHIGAN.HUB
1/17/2023 10:00:00 PM,32.46,MINN.HUB
1/17/2023 10:00:00 PM,33.1,MS.HUB
1/18/2023 12:00:00 AM,29.72,TEXAS.HUB
1/18/2023 12:00:00 AM,28.67,ARKANSAS.HUB
1/18/2023 12:00:00 AM,28.56,ILLINOIS.HUB
1/18/2023 12:00:00 AM,29.77,INDIANA.HUB
1/18/2023 12:00:00 AM,30.27,LOUISIANA.HUB
1/18/2023 12:00:00 AM,28.8,MICHIGAN.HUB
1/18/2023 12:00:00 AM,28.99,MINN.HUB
1/18/2023 12:00:00 AM,29.17,MS.HUB
1/18/2023 1:00:00 AM,28.68,ILLINOIS.HUB
1/18/2023 1:00:00 AM,29.79,INDIANA.HUB
1/18/2023 1:00:00 AM,30.11,LOUISIANA.HUB
1/18/2023 1:00:00 AM,28.86,MICHIGAN.HUB
1/18/2023 1:00:00 AM,29.19,MINN.HUB
1/18/2023 1:00:00 AM,29.1,MS.HUB
1/18/2023 1:00:00 AM,29.66,TEXAS.HUB
1/18/2023 1:00:00 AM,28.7,ARKANSAS.HUB
1/18/2023 2:00:00 AM,29.28,ARKANSAS.HUB
1/18/2023 2:00:00 AM,29.5,ILLINOIS.HUB
1/18/2023 2:00:00 AM,30.6,INDIANA.HUB
1/18/2023 2:00:00 AM,30.62,LOUISIANA.HUB
1/18/2023 2:00:00 AM,29.56,MICHIGAN.HUB
1/18/2023 2:00:00 AM,29.65,MINN.HUB
1/18/2023 2:00:00 AM,29.67,MS.HUB
1/18/2023 2:00:00 AM,30.11,TEXAS.HUB
1/18/2023 3:00:00 AM,27.96,ARKANSAS.HUB
1/18/2023 3:00:00 AM,28.36,ILLINOIS.HUB
1/18/2023 3:00:00 AM,29.32,INDIANA.HUB
1/18/2023 3:00:00 AM,29.16,LOUISIANA.HUB
1/18/2023 3:00:00 AM,28.25,MICHIGAN.HUB
1/18/2023 3:00:00 AM,28.19,MINN.HUB
1/18/2023 3:00:00 AM,28.3,MS.HUB
1/18/2023 3:00:00 AM,28.71,TEXAS.HUB
1/18/2023 4:00:00 AM,30.01,ILLINOIS.HUB
1/18/2023 4:00:00 AM,31.04,INDIANA.HUB
1/18/2023 4:00:00 AM,30.63,LOUISIANA.HUB
1/18/2023 4:00:00 AM,29.9,MICHIGAN.HUB
1/18/2023 4:00:00 AM,29.77,MINN.HUB
1/18/2023 4:00:00 AM,29.76,MS.HUB
1/18/2023 4:00:00 AM,30.14,TEXAS.HUB
1/18/2023 4:00:00 AM,29.41,ARKANSAS.HUB
1/18/2023 5:00:00 AM,32.55,ILLINOIS.HUB
1/18/2023 5:00:00 AM,33.74,INDIANA.HUB
1/18/2023 5:00:00 AM,33.1,LOUISIANA.HUB
1/18/2023 5:00:00 AM,32.57,MICHIGAN.HUB
1/18/2023 5:00:00 AM,32.65,MINN.HUB
1/18/2023 5:00:00 AM,32.2,MS.HUB
1/18/2023 5:00:00 AM,32.56,TEXAS.HUB
1/18/2023 5:00:00 AM,31.79,ARKANSAS.HUB
1/18/2023 6:00:00 AM,35.41,ARKANSAS.HUB
1/18/2023 6:00:00 AM,36.41,ILLINOIS.HUB
1/18/2023 6:00:00 AM,37.73,INDIANA.HUB
1/18/2023 6:00:00 AM,37.14,LOUISIANA.HUB
1/18/2023 6:00:00 AM,36.58,MICHIGAN.HUB
1/18/2023 6:00:00 AM,36.45,MINN.HUB
1/18/2023 6:00:00 AM,36.03,MS.HUB
1/18/2023 6:00:00 AM,36.38,TEXAS.HUB
1/18/2023 7:00:00 AM,38.99,ILLINOIS.HUB
1/18/2023 7:00:00 AM,40.2,INDIANA.HUB
1/18/2023 7:00:00 AM,39.96,LOUISIANA.HUB
1/18/2023 7:00:00 AM,38.98,MICHIGAN.HUB
1/18/2023 7:00:00 AM,39.26,MINN.HUB
1/18/2023 7:00:00 AM,38.58,MS.HUB
1/18/2023 7:00:00 AM,39.09,TEXAS.HUB
1/18/2023 7:00:00 AM,37.89,ARKANSAS.HUB
1/18/2023 8:00:00 AM,37.66,ILLINOIS.HUB
1/18/2023 8:00:00 AM,38.64,INDIANA.HUB
1/18/2023 8:00:00 AM,38.41,LOUISIANA.HUB
1/18/2023 8:00:00 AM,37.51,MICHIGAN.HUB
1/18/2023 8:00:00 AM,38.24,MINN.HUB
1/18/2023 8:00:00 AM,37.08,MS.HUB
1/18/2023 8:00:00 AM,37.53,TEXAS.HUB
1/18/2023 8:00:00 AM,36.47,ARKANSAS.HUB
1/18/2023 9:00:00 AM,36.68,ILLINOIS.HUB
1/18/2023 9:00:00 AM,37.52,INDIANA.HUB
1/18/2023 9:00:00 AM,37.26,LOUISIANA.HUB
1/18/2023 9:00:00 AM,36.52,MICHIGAN.HUB
1/18/2023 9:00:00 AM,36.94,MINN.HUB
1/18/2023 9:00:00 AM,36,MS.HUB
1/18/2023 9:00:00 AM,36.57,TEXAS.HUB
1/18/2023 9:00:00 AM,35.43,ARKANSAS.HUB
1/18/2023 10:00:00 AM,32.73,ARKANSAS.HUB
1/18/2023 10:00:00 AM,33.83,ILLINOIS.HUB
1/18/2023 10:00:00 AM,34.7,INDIANA.HUB
1/18/2023 10:00:00 AM,34.5,LOUISIANA.HUB
1/18/2023 10:00:00 AM,33.83,MICHIGAN.HUB
1/18/2023 10:00:00 AM,33.48,MINN.HUB
1/18/2023 10:00:00 AM,33.38,MS.HUB
1/18/2023 10:00:00 AM,33.97,TEXAS.HUB
1/18/2023 11:00:00 AM,34.16,ARKANSAS.HUB
1/18/2023 11:00:00 AM,35.28,ILLINOIS.HUB
1/18/2023 11:00:00 AM,36.26,INDIANA.HUB
1/18/2023 11:00:00 AM,36.22,LOUISIANA.HUB
1/18/2023 11:00:00 AM,35.52,MICHIGAN.HUB
1/18/2023 11:00:00 AM,34.6,MINN.HUB
1/18/2023 11:00:00 AM,34.99,MS.HUB
1/18/2023 11:00:00 AM,35.54,TEXAS.HUB
1/18/2023 12:00:00 PM,35.15,ILLINOIS.HUB
1/18/2023 12:00:00 PM,36.22,INDIANA.HUB
1/18/2023 12:00:00 PM,36.52,LOUISIANA.HUB
1/18/2023 12:00:00 PM,35.66,MICHIGAN.HUB
1/18/2023 12:00:00 PM,34.14,MINN.HUB
1/18/2023 12:00:00 PM,35.13,MS.HUB
1/18/2023 12:00:00 PM,35.77,TEXAS.HUB
1/18/2023 12:00:00 PM,34.2,ARKANSAS.HUB
1/18/2023 1:00:00 PM,35.11,ARKANSAS.HUB
1/18/2023 1:00:00 PM,36.03,ILLINOIS.HUB
1/18/2023 1:00:00 PM,37.34,INDIANA.HUB
1/18/2023 1:00:00 PM,37.68,LOUISIANA.HUB
1/18/2023 1:00:00 PM,36.82,MICHIGAN.HUB
1/18/2023 1:00:00 PM,34.71,MINN.HUB
1/18/2023 1:00:00 PM,36.19,MS.HUB
1/18/2023 1:00:00 PM,36.81,TEXAS.HUB
1/18/2023 2:00:00 PM,35.06,ILLINOIS.HUB
1/18/2023 2:00:00 PM,36.66,INDIANA.HUB
1/18/2023 2:00:00 PM,37.38,LOUISIANA.HUB
1/18/2023 2:00:00 PM,36.16,MICHIGAN.HUB
1/18/2023 2:00:00 PM,34.09,MINN.HUB
1/18/2023 2:00:00 PM,35.74,MS.HUB
1/18/2023 2:00:00 PM,36.4,TEXAS.HUB
1/18/2023 2:00:00 PM,34.58,ARKANSAS.HUB
1/18/2023 4:00:00 PM,32.64,ILLINOIS.HUB
1/18/2023 4:00:00 PM,34.77,INDIANA.HUB
1/18/2023 4:00:00 PM,35.27,LOUISIANA.HUB
1/18/2023 4:00:00 PM,34.42,MICHIGAN.HUB
1/18/2023 4:00:00 PM,31.35,MINN.HUB
1/18/2023 4:00:00 PM,33.74,MS.HUB
1/18/2023 4:00:00 PM,34.13,TEXAS.HUB
1/18/2023 4:00:00 PM,32.34,ARKANSAS.HUB
1/18/2023 5:00:00 PM,33.86,ILLINOIS.HUB
1/18/2023 5:00:00 PM,36.42,INDIANA.HUB
1/18/2023 5:00:00 PM,36.92,LOUISIANA.HUB
1/18/2023 5:00:00 PM,35.99,MICHIGAN.HUB
1/18/2023 5:00:00 PM,32.29,MINN.HUB
1/18/2023 5:00:00 PM,35.27,MS.HUB
1/18/2023 5:00:00 PM,33.58,ARKANSAS.HUB
1/18/2023 5:00:00 PM,35.57,TEXAS.HUB
1/18/2023 6:00:00 PM,37.08,ILLINOIS.HUB
1/18/2023 6:00:00 PM,39.41,INDIANA.HUB
1/18/2023 6:00:00 PM,48.53,LOUISIANA.HUB
1/18/2023 6:00:00 PM,33.73,ARKANSAS.HUB
1/18/2023 6:00:00 PM,24.58,TEXAS.HUB
1/18/2023 6:00:00 PM,38.96,MICHIGAN.HUB
1/18/2023 6:00:00 PM,34.41,MINN.HUB
1/18/2023 6:00:00 PM,41.2,MS.HUB
1/18/2023 7:00:00 PM,29.99,TEXAS.HUB
1/18/2023 7:00:00 PM,30.27,ARKANSAS.HUB
1/18/2023 7:00:00 PM,32.9,ILLINOIS.HUB
1/18/2023 7:00:00 PM,35.85,INDIANA.HUB
1/18/2023 7:00:00 PM,45.66,LOUISIANA.HUB
1/18/2023 7:00:00 PM,35.43,MICHIGAN.HUB
1/18/2023 7:00:00 PM,30.94,MINN.HUB
1/18/2023 7:00:00 PM,38.03,MS.HUB
1/18/2023 8:00:00 PM,37.55,LOUISIANA.HUB
1/18/2023 8:00:00 PM,34.54,MICHIGAN.HUB
1/18/2023 8:00:00 PM,30.35,MINN.HUB
1/18/2023 8:00:00 PM,34.89,MS.HUB
1/18/2023 8:00:00 PM,32.15,ARKANSAS.HUB
1/18/2023 8:00:00 PM,30.57,TEXAS.HUB
1/18/2023 8:00:00 PM,33.47,ILLINOIS.HUB
1/18/2023 8:00:00 PM,35.16,INDIANA.HUB
1/18/2023 9:00:00 PM,34.56,MICHIGAN.HUB
1/18/2023 9:00:00 PM,30.58,MINN.HUB
1/18/2023 9:00:00 PM,34.6,MS.HUB
1/18/2023 9:00:00 PM,33.09,TEXAS.HUB
1/18/2023 9:00:00 PM,32.71,ARKANSAS.HUB
1/18/2023 9:00:00 PM,33.68,ILLINOIS.HUB
1/18/2023 9:00:00 PM,35.24,INDIANA.HUB
1/18/2023 9:00:00 PM,36.49,LOUISIANA.HUB
1/18/2023 10:00:00 PM,29.36,MICHIGAN.HUB
1/18/2023 10:00:00 PM,26.46,MINN.HUB
1/18/2023 10:00:00 PM,29.45,MS.HUB
1/18/2023 10:00:00 PM,28.25,TEXAS.HUB
1/18/2023 10:00:00 PM,28.07,ARKANSAS.HUB
1/18/2023 10:00:00 PM,30.98,LOUISIANA.HUB
1/18/2023 10:00:00 PM,28.6,ILLINOIS.HUB
1/18/2023 10:00:00 PM,29.95,INDIANA.HUB
1/19/2023 12:00:00 AM,30.15,TEXAS.HUB
1/19/2023 12:00:00 AM,29.25,ILLINOIS.HUB
1/19/2023 12:00:00 AM,30.88,INDIANA.HUB
1/19/2023 12:00:00 AM,29.3,ARKANSAS.HUB
1/19/2023 12:00:00 AM,30.86,LOUISIANA.HUB
1/19/2023 12:00:00 AM,29.96,MICHIGAN.HUB
1/19/2023 12:00:00 AM,28.16,MINN.HUB
1/19/2023 12:00:00 AM,29.93,MS.HUB
1/19/2023 1:00:00 AM,27.77,LOUISIANA.HUB
1/19/2023 1:00:00 AM,27.2,MICHIGAN.HUB
1/19/2023 1:00:00 AM,25.52,MINN.HUB
1/19/2023 1:00:00 AM,26.97,MS.HUB
1/19/2023 1:00:00 AM,27.21,TEXAS.HUB
1/19/2023 1:00:00 AM,26.89,ILLINOIS.HUB
1/19/2023 1:00:00 AM,28.04,INDIANA.HUB
1/19/2023 1:00:00 AM,26.49,ARKANSAS.HUB
1/19/2023 2:00:00 AM,25.7,ARKANSAS.HUB
1/19/2023 2:00:00 AM,26.46,TEXAS.HUB
1/19/2023 2:00:00 AM,26.3,ILLINOIS.HUB
1/19/2023 2:00:00 AM,27.24,INDIANA.HUB
1/19/2023 2:00:00 AM,26.85,LOUISIANA.HUB
1/19/2023 2:00:00 AM,26.46,MICHIGAN.HUB
1/19/2023 2:00:00 AM,24.63,MINN.HUB
1/19/2023 2:00:00 AM,26.1,MS.HUB
1/19/2023 3:00:00 AM,25.35,ILLINOIS.HUB
1/19/2023 3:00:00 AM,26.24,INDIANA.HUB
1/19/2023 3:00:00 AM,25.71,LOUISIANA.HUB
1/19/2023 3:00:00 AM,25.64,MICHIGAN.HUB
1/19/2023 3:00:00 AM,23.96,MINN.HUB
1/19/2023 3:00:00 AM,25.06,MS.HUB
1/19/2023 3:00:00 AM,25.48,TEXAS.HUB
1/19/2023 3:00:00 AM,24.78,ARKANSAS.HUB
1/19/2023 4:00:00 AM,26.66,ILLINOIS.HUB
1/19/2023 4:00:00 AM,27.73,INDIANA.HUB
1/19/2023 4:00:00 AM,26.94,LOUISIANA.HUB
1/19/2023 4:00:00 AM,27.14,MICHIGAN.HUB
1/19/2023 4:00:00 AM,25.27,MINN.HUB
1/19/2023 4:00:00 AM,26.34,MS.HUB
1/19/2023 4:00:00 AM,26.74,TEXAS.HUB
1/19/2023 4:00:00 AM,26.06,ARKANSAS.HUB
1/19/2023 5:00:00 AM,25.67,ILLINOIS.HUB
1/19/2023 5:00:00 AM,26.72,INDIANA.HUB
1/19/2023 5:00:00 AM,26.02,LOUISIANA.HUB
1/19/2023 5:00:00 AM,25.99,MICHIGAN.HUB
1/19/2023 5:00:00 AM,24.79,MINN.HUB
1/19/2023 5:00:00 AM,25.44,MS.HUB
1/19/2023 5:00:00 AM,25.96,TEXAS.HUB
1/19/2023 5:00:00 AM,25.25,ARKANSAS.HUB
1/19/2023 6:00:00 AM,31.8,LOUISIANA.HUB
1/19/2023 6:00:00 AM,31.72,MICHIGAN.HUB
1/19/2023 6:00:00 AM,30.12,MINN.HUB
1/19/2023 6:00:00 AM,31.14,MS.HUB
1/19/2023 6:00:00 AM,31.79,TEXAS.HUB
1/19/2023 6:00:00 AM,30.93,ARKANSAS.HUB
1/19/2023 6:00:00 AM,31.3,ILLINOIS.HUB
1/19/2023 6:00:00 AM,32.74,INDIANA.HUB
1/19/2023 7:00:00 AM,38.58,TEXAS.HUB
1/19/2023 7:00:00 AM,37.38,ARKANSAS.HUB
1/19/2023 7:00:00 AM,37.49,ILLINOIS.HUB
1/19/2023 7:00:00 AM,41.96,INDIANA.HUB
1/19/2023 7:00:00 AM,38.4,LOUISIANA.HUB
1/19/2023 7:00:00 AM,34.25,MICHIGAN.HUB
1/19/2023 7:00:00 AM,35.72,MINN.HUB
1/19/2023 7:00:00 AM,37.61,MS.HUB
1/19/2023 8:00:00 AM,88.09,TEXAS.HUB
